	Grid_Score	Grid_vdw	Grid_es	Int_energy
2hoj_LIGfilip-balloon_mol999	-44.575844	-37.126984	-7.448862	10.525782
2hoj_LIGfilip-balloon_mol1000	-54.932148	-52.081989	-2.850158	9.055649
2hoj_LIGfilip-balloon_mol1001	-80.418282	-38.441883	-41.976398	6.641046
2hoj_LIGfilip-balloon_mol1002	-47.278061	-36.961975	-10.316088	9.155006
2hoj_LIGfilip-balloon_mol1003	-66.791672	-31.125689	-35.665985	4.571003
2hoj_LIGfilip-balloon_mol1004	-65.538422	-28.122311	-37.416111	11.018936
2hoj_LIGfilip-balloon_mol1005	-97.263412	-30.942066	-66.321350	21.822021
2hoj_LIGfilip-balloon_mol1006	-63.917679	-28.170507	-35.747169	4.815024
2hoj_LIGfilip-balloon_mol1007	-98.933533	-33.055580	-65.877953	4.421528
2hoj_LIGfilip-balloon_mol1008	-51.199638	-34.296749	-16.902891	8.039771
2hoj_LIGfilip-balloon_mol1009	-75.059998	-40.898651	-34.161343	7.071441
2hoj_LIGfilip-balloon_mol1010	-101.101837	-36.239491	-64.862350	3.834534
2hoj_LIGfilip-balloon_mol1011	-63.927135	-30.199871	-33.727264	6.044699
2hoj_LIGfilip-balloon_mol1012	-95.790710	-34.321407	-61.469299	1.622698
2hoj_LIGfilip-balloon_mol1013	-18.261040	-44.536156	26.275116	5.193484
2hoj_LIGfilip-balloon_mol1014	-68.029892	-29.583679	-38.446213	8.998421
2hoj_LIGfilip-balloon_mol1015	-22.831676	-41.674774	18.843098	12.711699
2hoj_LIGfilip-balloon_mol1016	-97.199249	-28.135895	-69.063354	7.075271
2hoj_LIGfilip-balloon_mol1017	1.901649	-42.993561	44.895210	10.161599
2hoj_LIGfilip-balloon_mol1018	-17.478642	-40.139744	22.661102	9.542516
2hoj_LIGfilip-balloon_mol1019	2.691620	-39.075851	41.767471	16.959167
2hoj_LIGfilip-balloon_mol1020	-62.159061	-27.498104	-34.660957	3.684972
2hoj_LIGfilip-balloon_mol1021	-64.020096	-30.994299	-33.025799	4.439244
2hoj_LIGfilip-balloon_mol1022	-59.827255	-26.811874	-33.015381	5.210028
2hoj_LIGfilip-balloon_mol1023	-77.192322	-36.503990	-40.688328	10.113643
2hoj_LIGfilip-balloon_mol1024	-66.378738	-30.124947	-36.253796	4.533112
2hoj_LIGfilip-balloon_mol1025	-32.206150	-40.734974	8.528823	7.771292
2hoj_LIGfilip-balloon_mol1026	-63.841747	-29.801350	-34.040398	12.851902
2hoj_LIGfilip-balloon_mol1027	-16.069166	-35.233135	19.163969	9.985596
2hoj_LIGfilip-balloon_mol1028	-15.382288	-34.827488	19.445200	6.878397
2hoj_LIGfilip-balloon_mol1029	-64.628250	-28.745316	-35.882935	1.718779
2hoj_LIGfilip-balloon_mol1030	8.946499	-35.424175	44.370674	7.958090
2hoj_LIGfilip-balloon_mol1031	-16.200737	-32.480400	16.279663	7.374172
2hoj_LIGfilip-balloon_mol1032	-60.750557	-28.490303	-32.260254	23.628370
2hoj_LIGfilip-balloon_mol1033	-49.381405	-32.556641	-16.824764	9.423926
2hoj_LIGfilip-balloon_mol1034	-65.951431	-30.933748	-35.017685	5.327496
2hoj_LIGfilip-balloon_mol1035	-27.533724	-26.923405	-0.610318	0.948702
2hoj_LIGfilip-balloon_mol1036	-79.480606	-31.106503	-48.374100	7.224207
2hoj_LIGfilip-balloon_mol1037	-63.551323	-30.844467	-32.706856	8.638092
2hoj_LIGfilip-balloon_mol1038	-65.735184	-30.282532	-35.452652	5.812736
2hoj_LIGfilip-balloon_mol1039	-13.831444	-57.832069	44.000626	12.884474
2hoj_LIGfilip-balloon_mol1040	-52.040001	-39.488892	-12.551107	13.232363
2hoj_LIGfilip-balloon_mol1041	-70.278534	-33.378841	-36.899693	13.476517
2hoj_LIGfilip-balloon_mol1042	-64.400589	-28.231565	-36.169025	3.638827
2hoj_LIGfilip-balloon_mol1043	-67.036240	-33.193954	-33.842281	3.259412
2hoj_LIGfilip-balloon_mol1044	-94.375381	-34.850285	-59.525093	7.913796
2hoj_LIGfilip-balloon_mol1045	-61.864761	-29.549494	-32.315269	9.384775
2hoj_LIGfilip-balloon_mol1046	-62.719540	-31.238655	-31.480885	16.340197
2hoj_LIGfilip-balloon_mol1047	-48.632687	-35.298035	-13.334653	12.192130
2hoj_LIGfilip-balloon_mol1048	11.826437	-31.957735	43.784172	7.146945
2hoj_LIGfilip-balloon_mol1049	-65.515411	-29.982384	-35.533028	7.632095
2hoj_LIGfilip-balloon_mol1050	-70.362854	-32.763626	-37.599232	4.764205
2hoj_LIGfilip-balloon_mol1051	-92.804260	-29.093435	-63.710823	7.767809
2hoj_LIGfilip-balloon_mol1052	-65.439819	-36.545799	-28.894016	10.637264
2hoj_LIGfilip-balloon_mol1053	-61.323502	-28.474770	-32.848732	21.937998
2hoj_LIGfilip-balloon_mol1054	-93.480743	-31.386976	-62.093765	3.701742
2hoj_LIGfilip-balloon_mol1055	-91.654015	-26.678007	-64.976006	5.601983
2hoj_LIGfilip-balloon_mol1056	-67.713814	-34.334328	-33.379486	9.784845
2hoj_LIGfilip-balloon_mol1057	-65.278275	-26.631290	-38.646980	1.946306
2hoj_LIGfilip-balloon_mol1058	-92.756287	-31.289444	-61.466843	11.065737
2hoj_LIGfilip-balloon_mol1059	-29.758678	-28.186174	-1.572504	24.430967
2hoj_LIGfilip-balloon_mol1060	4.196098	-38.812283	43.008381	21.810143
2hoj_LIGfilip-balloon_mol1061	-73.480583	-29.540655	-43.939926	11.644009
2hoj_LIGfilip-balloon_mol1062	-96.483025	-27.266802	-69.216225	7.968979
2hoj_LIGfilip-balloon_mol1063	-64.245499	-26.410898	-37.834602	2.334344
2hoj_LIGfilip-balloon_mol1064	-94.927994	-30.906696	-64.021301	18.662949
2hoj_LIGfilip-balloon_mol1065	-61.396439	-26.865602	-34.530838	7.969775
2hoj_LIGfilip-balloon_mol1066				
2hoj_LIGfilip-balloon_mol1067	-13.746187	-36.144871	22.398684	23.522726
2hoj_LIGfilip-balloon_mol1068	-63.574272	-29.371195	-34.203075	17.944212
2hoj_LIGfilip-balloon_mol1069	-66.211716	-32.970966	-33.240746	5.788168
2hoj_LIGfilip-balloon_mol1070	-69.126144	-31.580570	-37.545570	6.367203
2hoj_LIGfilip-balloon_mol1071	-34.706497	-23.313622	-11.392874	1.712156
2hoj_LIGfilip-balloon_mol1072	-96.038193	-30.923868	-65.114326	6.830483
2hoj_LIGfilip-balloon_mol1073	-23.586752	-41.384365	17.797613	4.150146
2hoj_LIGfilip-balloon_mol1074	-64.820396	-30.118395	-34.702000	9.161248
2hoj_LIGfilip-balloon_mol1075	-66.044403	-30.479177	-35.565228	5.240175
2hoj_LIGfilip-balloon_mol1076	-94.166168	-33.616299	-60.549870	6.048563
2hoj_LIGfilip-balloon_mol1077	-77.156342	-37.801792	-39.354553	7.265926
2hoj_LIGfilip-balloon_mol1078	-91.734055	-31.354612	-60.379444	6.957435
2hoj_LIGfilip-balloon_mol1079	-5.208332	-37.573326	32.364994	6.013306
2hoj_LIGfilip-balloon_mol1080	-73.746292	-35.956467	-37.789822	6.109178
2hoj_LIGfilip-balloon_mol1081	-13.837402	-30.554489	16.717087	12.068668
2hoj_LIGfilip-balloon_mol1082	-67.895981	-39.869946	-28.026031	8.129002
2hoj_LIGfilip-balloon_mol1083	-81.013275	-39.200287	-41.812984	10.028778
2hoj_LIGfilip-balloon_mol1084	-104.970612	-34.542877	-70.427734	6.555354
2hoj_LIGfilip-balloon_mol1085	-64.850647	-30.038633	-34.812012	3.235301
2hoj_LIGfilip-balloon_mol1086	-64.650139	-29.200203	-35.449936	3.191849
2hoj_LIGfilip-balloon_mol1087	-92.307877	-29.345089	-62.962784	8.678679
2hoj_LIGfilip-balloon_mol1088	11.033607	-33.075256	44.108864	8.201100
2hoj_LIGfilip-balloon_mol1089	-97.378693	-34.169495	-63.209202	19.296736
2hoj_LIGfilip-balloon_mol1090	-93.193954	-30.268375	-62.925583	12.696484
2hoj_LIGfilip-balloon_mol1091	-63.665604	-28.187407	-35.478199	9.340821
2hoj_LIGfilip-balloon_mol1092	-70.512001	-31.151970	-39.360031	3.056226
2hoj_LIGfilip-balloon_mol1093	-63.772411	-28.869850	-34.902561	3.206610
2hoj_LIGfilip-balloon_mol1094	-64.646263	-29.578188	-35.068073	4.137158
2hoj_LIGfilip-balloon_mol1095	-2.713814	-39.211788	36.497974	16.234297
2hoj_LIGfilip-balloon_mol1096	6.330460	-44.775909	51.106369	8.530904
2hoj_LIGfilip-balloon_mol1097	-65.748398	-30.218624	-35.529774	1.636133
2hoj_LIGfilip-balloon_mol1098	-49.352718	-34.304482	-15.048236	6.448349
2hoj_LIGfilip-balloon_mol1099				
2hoj_LIGfilip-balloon_mol1100	-67.035172	-32.619686	-34.415485	4.242098
2hoj_LIGfilip-balloon_mol1101	-64.979660	-27.819918	-37.159740	3.513391
2hoj_LIGfilip-balloon_mol1102	-80.035934	-37.346272	-42.689663	9.041363
2hoj_LIGfilip-balloon_mol1103	-0.997089	-41.176670	40.179581	18.715120
2hoj_LIGfilip-balloon_mol1104	-95.598564	-25.983398	-69.615166	5.551166
2hoj_LIGfilip-balloon_mol1105	-62.998619	-27.634216	-35.364403	5.067582
2hoj_LIGfilip-balloon_mol1106	-64.114105	-29.986811	-34.127293	6.673809
2hoj_LIGfilip-balloon_mol1107	-62.986099	-29.706158	-33.279942	8.827929
2hoj_LIGfilip-balloon_mol1108	-71.790573	-39.430603	-32.359974	10.393326
2hoj_LIGfilip-balloon_mol1109	-66.177139	-22.323042	-43.854095	4.238381
2hoj_LIGfilip-balloon_mol1110	-17.904684	-43.038113	25.133429	9.145461
2hoj_LIGfilip-balloon_mol1111	-67.753708	-31.907946	-35.845760	5.371165
2hoj_LIGfilip-balloon_mol1112	-60.213753	-25.068407	-35.145344	6.875813
2hoj_LIGfilip-balloon_mol1113	-20.446482	-30.748562	10.302080	9.225767
2hoj_LIGfilip-balloon_mol1114	-45.385956	-38.871964	-6.513994	9.150024
2hoj_LIGfilip-balloon_mol1115	-69.192284	-33.174759	-36.017525	1.959581
2hoj_LIGfilip-balloon_mol1116	-62.900017	-26.591616	-36.308399	3.746218
2hoj_LIGfilip-balloon_mol1117	-105.698326	-38.418587	-67.279739	8.008244
2hoj_LIGfilip-balloon_mol1118	-91.418457	-30.591087	-60.827374	3.810785
2hoj_LIGfilip-balloon_mol1119	-2.985352	-46.330502	43.345150	15.399350
2hoj_LIGfilip-balloon_mol1120	-65.559998	-34.483997	-31.076004	0.000000
2hoj_LIGfilip-balloon_mol1121	-63.495697	-30.840296	-32.655399	12.590506
2hoj_LIGfilip-balloon_mol1122	-61.578396	-27.904755	-33.673641	9.953304
2hoj_LIGfilip-balloon_mol1123	-28.899757	-28.240870	-0.658889	2.961959
2hoj_LIGfilip-balloon_mol1124	-90.459091	-26.804787	-63.654308	5.029780
2hoj_LIGfilip-balloon_mol1125	-49.146156	-36.679626	-12.466531	15.757657
2hoj_LIGfilip-balloon_mol1126	-20.258852	-43.643890	23.385038	10.320457
2hoj_LIGfilip-balloon_mol1127	-71.195854	-32.281193	-38.914661	6.908992
2hoj_LIGfilip-balloon_mol1128	-38.790726	-37.362862	-1.427865	6.646890
2hoj_LIGfilip-balloon_mol1129	-93.864914	-29.981489	-63.883423	3.757723
2hoj_LIGfilip-balloon_mol1130	-65.712700	-30.263464	-35.449234	7.143694
2hoj_LIGfilip-balloon_mol1131	-63.284645	-26.214491	-37.070152	8.826960
2hoj_LIGfilip-balloon_mol1132	-59.716171	-24.565018	-35.151154	4.636211
2hoj_LIGfilip-balloon_mol1133	-92.656029	-31.338705	-61.317322	11.604000
2hoj_LIGfilip-balloon_mol1134	-65.695435	-30.891594	-34.803837	9.211495
2hoj_LIGfilip-balloon_mol1135	-59.094475	-22.850468	-36.244007	0.000000
2hoj_LIGfilip-balloon_mol1136	-68.268509	-28.138788	-40.129723	4.683909
2hoj_LIGfilip-balloon_mol1137	-49.085102	-33.662209	-15.422893	8.705920
2hoj_LIGfilip-balloon_mol1138	-95.915985	-33.192104	-62.723877	12.146149
2hoj_LIGfilip-balloon_mol1139	-95.746628	-30.403471	-65.343155	1.425689
2hoj_LIGfilip-balloon_mol1140	-65.367706	-31.893295	-33.474407	4.985829
2hoj_LIGfilip-balloon_mol1141	-13.846455	-35.220036	21.373581	16.576200
2hoj_LIGfilip-balloon_mol1142	-70.388084	-30.078808	-40.309277	10.030901
2hoj_LIGfilip-balloon_mol1143	-4.608692	-46.986134	42.377441	11.869516
2hoj_LIGfilip-balloon_mol1144	-103.522728	-33.494766	-70.027962	24.921627
2hoj_LIGfilip-balloon_mol1145	-68.679153	-32.919182	-35.759972	7.821702
2hoj_LIGfilip-balloon_mol1146	-62.772285	-29.055429	-33.716858	9.037224
2hoj_LIGfilip-balloon_mol1147	-93.011047	-28.831566	-64.179482	1.710130
2hoj_LIGfilip-balloon_mol1148	-50.665749	-32.143387	-18.522362	6.754076
2hoj_LIGfilip-balloon_mol1149	-68.855759	-34.153496	-34.702263	7.154593
2hoj_LIGfilip-balloon_mol1150	-72.355026	-29.251362	-43.103661	7.454895
2hoj_LIGfilip-balloon_mol1151	-16.918068	-41.498657	24.580589	8.423598
2hoj_LIGfilip-balloon_mol1152	-26.046280	-22.863266	-3.183013	0.680177
2hoj_LIGfilip-balloon_mol1153	-99.475342	-35.129635	-64.345703	10.869922
2hoj_LIGfilip-balloon_mol1154	-24.641411	-35.268452	10.627040	15.403031
2hoj_LIGfilip-balloon_mol1155	-63.968750	-28.215940	-35.752811	4.199288
2hoj_LIGfilip-balloon_mol1156	-95.411705	-31.532080	-63.879623	6.887057
2hoj_LIGfilip-balloon_mol1157	-56.580536	-28.325937	-28.254599	14.636134
2hoj_LIGfilip-balloon_mol1158	-92.265266	-31.978045	-60.287220	7.723975
2hoj_LIGfilip-balloon_mol1159	-33.760063	-22.749470	-11.010592	2.536873
2hoj_LIGfilip-balloon_mol1160	-63.372871	-33.171268	-30.201603	4.881693
2hoj_LIGfilip-balloon_mol1161	-21.950529	-38.437977	16.487448	11.561132
2hoj_LIGfilip-balloon_mol1162	-59.467827	-30.398624	-29.069201	5.275116
2hoj_LIGfilip-balloon_mol1163	-66.474495	-31.110350	-35.364147	6.823168
2hoj_LIGfilip-balloon_mol1164	-77.205963	-39.984585	-37.221382	5.217161
2hoj_LIGfilip-balloon_mol1165	-19.689886	-37.996315	18.306429	8.890251
2hoj_LIGfilip-balloon_mol1166	-63.174942	-27.065699	-36.109241	12.919514
2hoj_LIGfilip-balloon_mol1167	-74.272034	-38.046444	-36.225594	6.646470
2hoj_LIGfilip-balloon_mol1168	-70.460915	-35.737839	-34.723076	6.912082
2hoj_LIGfilip-balloon_mol1169	-94.420227	-29.420038	-65.000191	14.014171
2hoj_LIGfilip-balloon_mol1170	-107.503616	-39.223995	-68.279617	14.787399
2hoj_LIGfilip-balloon_mol1171	-60.983078	-27.018654	-33.964424	2.024463
2hoj_LIGfilip-balloon_mol1172	-1.284943	-35.531998	34.247055	11.801413
2hoj_LIGfilip-balloon_mol1173	-96.245224	-28.656767	-67.588455	6.848551
2hoj_LIGfilip-balloon_mol1174	-65.957321	-28.186913	-37.770412	2.272455
2hoj_LIGfilip-balloon_mol1175	-49.302361	-36.770199	-12.532160	16.162899
2hoj_LIGfilip-balloon_mol1176	-97.950935	-31.167772	-66.783165	6.977076
2hoj_LIGfilip-balloon_mol1177	-64.375481	-31.777567	-32.597912	3.203614
2hoj_LIGfilip-balloon_mol1178	-62.212517	-31.423609	-30.788908	7.608663
2hoj_LIGfilip-balloon_mol1179	-64.655037	-29.943220	-34.711815	6.438444
2hoj_LIGfilip-balloon_mol1180	-72.445557	-33.185883	-39.259678	8.288281
2hoj_LIGfilip-balloon_mol1181	-63.992939	-30.642635	-33.350304	3.674032
2hoj_LIGfilip-balloon_mol1182	-62.609013	-29.633678	-32.975334	8.656069
2hoj_LIGfilip-balloon_mol1183	-68.928444	-33.840820	-35.087624	11.100866
2hoj_LIGfilip-balloon_mol1184	1.984493	-43.398106	45.382599	24.859327
2hoj_LIGfilip-balloon_mol1185	-36.332527	-17.087378	-19.245148	1.289523
2hoj_LIGfilip-balloon_mol1186	-63.262180	-26.328793	-36.933388	7.268556
2hoj_LIGfilip-balloon_mol1187	-95.708931	-32.058559	-63.650372	11.829860
2hoj_LIGfilip-balloon_mol1188	-103.174057	-39.358421	-63.815639	8.752225
2hoj_LIGfilip-balloon_mol1189	-59.361706	-28.299530	-31.062176	3.227582
2hoj_LIGfilip-balloon_mol1190	-5.568047	-45.454876	39.886829	17.760302
2hoj_LIGfilip-balloon_mol1191	-92.808975	-32.570229	-60.238747	11.268041
2hoj_LIGfilip-balloon_mol1192	-96.089989	-29.846621	-66.243370	22.488914
2hoj_LIGfilip-balloon_mol1193	-64.664810	-29.691320	-34.973492	4.526950
2hoj_LIGfilip-balloon_mol1194	-21.000778	-41.373829	20.373051	8.594739
2hoj_LIGfilip-balloon_mol1195	-63.009308	-29.827898	-33.181412	2.240805
2hoj_LIGfilip-balloon_mol1196	-28.055212	-28.241768	0.186555	2.283422
2hoj_LIGfilip-balloon_mol1197	-97.386398	-32.102261	-65.284142	8.844563
2hoj_LIGfilip-balloon_mol1198	-63.152916	-28.520895	-34.632019	16.352558
2hoj_LIGfilip-balloon_mol1199	-18.664001	-37.297989	18.633987	20.436094
2hoj_LIGfilip-balloon_mol1200	-94.446388	-30.997549	-63.448837	12.838712
2hoj_LIGfilip-balloon_mol1201	-66.898880	-35.216057	-31.682827	2.514547
2hoj_LIGfilip-balloon_mol1202	-2.847412	-44.369030	41.521618	19.433071
2hoj_LIGfilip-balloon_mol1203	-94.077675	-29.133392	-64.944283	7.698690
2hoj_LIGfilip-balloon_mol1204	-62.037010	-24.573404	-37.463604	0.586347
2hoj_LIGfilip-balloon_mol1205	-63.031788	-28.086109	-34.945679	5.314151
2hoj_LIGfilip-balloon_mol1206	-63.619564	-30.169876	-33.449688	6.121043
2hoj_LIGfilip-balloon_mol1207	-66.156059	-27.393442	-38.762615	5.473682
2hoj_LIGfilip-balloon_mol1208	-11.659737	-30.965277	19.305540	7.943140
2hoj_LIGfilip-balloon_mol1209	-38.370525	-29.477608	-8.892917	9.911148
2hoj_LIGfilip-balloon_mol1210	-67.542862	-32.413086	-35.129776	7.033473
2hoj_LIGfilip-balloon_mol1211	-62.774773	-30.448893	-32.325882	2.747226
2hoj_LIGfilip-balloon_mol1212	-67.643692	-32.351398	-35.292290	12.824268
2hoj_LIGfilip-balloon_mol1213	-65.381767	-32.011993	-33.369774	3.501651
2hoj_LIGfilip-balloon_mol1214	-63.604321	-30.426262	-33.178059	2.844178
2hoj_LIGfilip-balloon_mol1215	-89.846497	-31.416840	-58.429661	8.495074
2hoj_LIGfilip-balloon_mol1216	-92.831573	-31.247292	-61.584282	7.493034
2hoj_LIGfilip-balloon_mol1217	-63.676529	-30.098991	-33.577538	5.527509
2hoj_LIGfilip-balloon_mol1218	-76.253052	-36.733467	-39.519581	14.993420
2hoj_LIGfilip-balloon_mol1219	-65.383781	-30.517126	-34.866657	2.089975
2hoj_LIGfilip-balloon_mol1220	-63.650917	-29.178770	-34.472149	4.144997
2hoj_LIGfilip-balloon_mol1221	-89.440506	-25.634886	-63.805618	7.805069
2hoj_LIGfilip-balloon_mol1222	-95.164062	-34.031200	-61.132858	2.679095
2hoj_LIGfilip-balloon_mol1223	-67.458168	-30.394575	-37.063595	15.829969
2hoj_LIGfilip-balloon_mol1224	-94.364975	-28.574657	-65.790321	3.571840
2hoj_LIGfilip-balloon_mol1225	-66.929398	-28.441751	-38.487648	1.404251
2hoj_LIGfilip-balloon_mol1226	-63.122543	-29.399673	-33.722870	5.427385
2hoj_LIGfilip-balloon_mol1227	-78.493530	-34.642925	-43.850601	5.779460
2hoj_LIGfilip-balloon_mol1228	-95.531631	-35.012344	-60.519287	7.884797
2hoj_LIGfilip-balloon_mol1229	7.712545	-31.092600	38.805145	6.336378
2hoj_LIGfilip-balloon_mol1230	-68.751282	-33.944992	-34.806293	5.547864
2hoj_LIGfilip-balloon_mol1231	-62.437153	-27.848900	-34.588253	2.939997
2hoj_LIGfilip-balloon_mol1232	-27.768438	-38.231030	10.462591	13.449303
2hoj_LIGfilip-balloon_mol1233	-61.020943	-26.750742	-34.270203	17.627054
2hoj_LIGfilip-balloon_mol1234	5.013050	-39.355747	44.368797	6.642212
2hoj_LIGfilip-balloon_mol1235	-12.940342	-33.136971	20.196629	9.816626
2hoj_LIGfilip-balloon_mol1236	-64.920525	-32.553608	-32.366917	3.016214
2hoj_LIGfilip-balloon_mol1237	-95.531731	-30.776442	-64.755287	18.168242
2hoj_LIGfilip-balloon_mol1238	-95.797348	-32.037338	-63.760010	2.327371
2hoj_LIGfilip-balloon_mol1239	-55.959061	-25.001423	-30.957638	8.902762
2hoj_LIGfilip-balloon_mol1240	-65.272476	-29.340712	-35.931763	9.198348
2hoj_LIGfilip-balloon_mol1241	-68.830124	-33.970051	-34.860069	3.993783
2hoj_LIGfilip-balloon_mol1242	-63.230392	-28.719378	-34.511013	4.026711
2hoj_LIGfilip-balloon_mol1243	-28.563992	-27.008955	-1.555037	2.165714
2hoj_LIGfilip-balloon_mol1244	-95.594467	-34.542522	-61.051945	7.986860
2hoj_LIGfilip-balloon_mol1245	-75.548737	-40.472641	-35.076096	13.595580
2hoj_LIGfilip-balloon_mol1246	6.223652	-46.504005	52.727657	8.968841
2hoj_LIGfilip-balloon_mol1247	-101.593651	-29.552216	-72.041435	8.604020
2hoj_LIGfilip-balloon_mol1248	-62.687187	-26.726576	-35.960613	3.659107
2hoj_LIGfilip-balloon_mol1249	-93.737839	-27.477041	-66.260796	5.615103
2hoj_LIGfilip-balloon_mol1250	-61.974926	-27.653507	-34.321419	10.106392
2hoj_LIGfilip-balloon_mol1251	-20.669281	-35.406136	14.736856	9.231444
2hoj_LIGfilip-balloon_mol1252	-71.659073	-37.050488	-34.608582	7.301229
2hoj_LIGfilip-balloon_mol1253	-67.453133	-32.687042	-34.766090	4.914984
2hoj_LIGfilip-balloon_mol1254	-93.567245	-33.054192	-60.513054	7.502464
2hoj_LIGfilip-balloon_mol1255	-63.453953	-28.555058	-34.898895	3.008990
2hoj_LIGfilip-balloon_mol1256	-60.320679	-28.836357	-31.484320	10.396969
2hoj_LIGfilip-balloon_mol1257	1.549793	-39.316040	40.865833	10.267265
2hoj_LIGfilip-balloon_mol1258	-94.352859	-32.714466	-61.638397	6.727667
2hoj_LIGfilip-balloon_mol1259	-65.930267	-28.877069	-37.053196	3.252147
2hoj_LIGfilip-balloon_mol1260	-67.694183	-28.823891	-38.870289	9.763657
2hoj_LIGfilip-balloon_mol1261	-90.900276	-29.096550	-61.803726	4.741403
2hoj_LIGfilip-balloon_mol1262	-101.142960	-36.097195	-65.045769	6.170043
2hoj_LIGfilip-balloon_mol1263	-95.432281	-32.688263	-62.744019	7.043404
2hoj_LIGfilip-balloon_mol1264	-27.079624	-26.122181	-0.957443	4.083333
2hoj_LIGfilip-balloon_mol1265	-63.578995	-30.561041	-33.017956	10.525526
2hoj_LIGfilip-balloon_mol1266	-64.016739	-27.962322	-36.054417	1.273433
2hoj_LIGfilip-balloon_mol1267	-63.166924	-28.940907	-34.226017	10.751063
2hoj_LIGfilip-balloon_mol1268	-94.065079	-32.350304	-61.714779	10.519946
2hoj_LIGfilip-balloon_mol1269	-65.807915	-31.741150	-34.066765	8.436346
2hoj_LIGfilip-balloon_mol1270	-57.782944	-27.776772	-30.006172	5.369455
2hoj_LIGfilip-balloon_mol1271	-63.355045	-31.121174	-32.233871	9.952335
2hoj_LIGfilip-balloon_mol1272	-94.627045	-29.706289	-64.920753	9.505894
2hoj_LIGfilip-balloon_mol1273	-58.409119	-24.579569	-33.829548	1.627864
2hoj_LIGfilip-balloon_mol1274	-63.718895	-28.970633	-34.748264	17.059912
2hoj_LIGfilip-balloon_mol1275	-36.519829	-22.723152	-13.796677	5.595614
2hoj_LIGfilip-balloon_mol1276	-59.421852	-26.972591	-32.449261	22.325788
2hoj_LIGfilip-balloon_mol1277	-60.185799	-26.145657	-34.040142	5.833434
2hoj_LIGfilip-balloon_mol1278	-60.121395	-25.789715	-34.331680	3.743094
2hoj_LIGfilip-balloon_mol1279	-62.926376	-28.249952	-34.676422	2.455376
2hoj_LIGfilip-balloon_mol1280	-63.859756	-31.180441	-32.679314	2.852586
2hoj_LIGfilip-balloon_mol1281	-92.564255	-30.703167	-61.861092	6.901865
2hoj_LIGfilip-balloon_mol1282	-60.027069	-32.141243	-27.885824	4.947878
2hoj_LIGfilip-balloon_mol1283	-69.985886	-33.903259	-36.082630	5.902838
2hoj_LIGfilip-balloon_mol1284	-66.313591	-35.719658	-30.593931	14.756791
2hoj_LIGfilip-balloon_mol1285	-61.706184	-25.615490	-36.090694	4.191626
2hoj_LIGfilip-balloon_mol1286	-25.582386	-23.803396	-1.778990	3.097126
2hoj_LIGfilip-balloon_mol1287	-67.130135	-29.835489	-37.294647	7.481048
2hoj_LIGfilip-balloon_mol1288	-14.293861	-42.714695	28.420834	12.537275
2hoj_LIGfilip-balloon_mol1289	-94.979034	-32.782368	-62.196671	19.748018
2hoj_LIGfilip-balloon_mol1290	-28.862246	-27.902674	-0.959573	1.383236
2hoj_LIGfilip-balloon_mol1291	-67.412277	-27.929834	-39.482441	3.843362
2hoj_LIGfilip-balloon_mol1292	-94.661469	-32.390484	-62.270988	10.539525
2hoj_LIGfilip-balloon_mol1293	-56.404427	-22.522530	-33.881897	8.363000
2hoj_LIGfilip-balloon_mol1294	-60.372498	-29.007620	-31.364880	16.861366
2hoj_LIGfilip-balloon_mol1295	-74.356857	-33.389767	-40.967094	7.630462
2hoj_LIGfilip-balloon_mol1296	3.177832	-18.075603	21.253435	10.106493
2hoj_LIGfilip-balloon_mol1297	-33.564201	-23.839838	-9.724363	8.279437
2hoj_LIGfilip-balloon_mol1298	-97.057312	-26.819851	-70.237457	12.820334
2hoj_LIGfilip-balloon_mol1299	-59.172276	-26.950890	-32.221386	5.797662
2hoj_LIGfilip-balloon_mol1300	-59.111923	-24.974865	-34.137058	7.523816
2hoj_LIGfilip-balloon_mol1301	-94.356628	-31.093550	-63.263077	9.765210
2hoj_LIGfilip-balloon_mol1302	-61.811264	-27.511354	-34.299908	5.127201
2hoj_LIGfilip-balloon_mol1303	-59.358810	-29.263626	-30.095182	6.986203
2hoj_LIGfilip-balloon_mol1304	-83.107300	-38.495598	-44.611706	6.991934
2hoj_LIGfilip-balloon_mol1305	-69.085709	-20.607845	-48.477867	7.738736
2hoj_LIGfilip-balloon_mol1306	-66.399483	-27.206556	-39.192924	5.077362
2hoj_LIGfilip-balloon_mol1307	-63.897301	-27.145849	-36.751450	4.121569
2hoj_LIGfilip-balloon_mol1308	4.342957	-45.658257	50.001213	12.762723
2hoj_LIGfilip-balloon_mol1309	-61.501163	-30.000237	-31.500927	6.799773
2hoj_LIGfilip-balloon_mol1310	17.399445	-0.363472	17.762917	11.315195
2hoj_LIGfilip-balloon_mol1311	-27.018448	-23.955605	-3.062843	0.588005
2hoj_LIGfilip-balloon_mol1312	-66.146721	-31.466827	-34.679893	7.475471
2hoj_LIGfilip-balloon_mol1313	-96.693665	-29.281446	-67.412216	7.846007
2hoj_LIGfilip-balloon_mol1314	-63.835091	-31.710390	-32.124702	10.791015
2hoj_LIGfilip-balloon_mol1315	-29.254801	-28.099655	-1.155145	4.226892
2hoj_LIGfilip-balloon_mol1316	-30.019352	-29.989071	-0.030280	1.903465
2hoj_LIGfilip-balloon_mol1317	-59.484291	-26.649920	-32.834373	9.004222
2hoj_LIGfilip-balloon_mol1318	3.360867	-43.951073	47.311939	14.467850
