	Grid_Score	Grid_vdw	Grid_es	Int_energy
2hoj_LIGfilip-openbabel_mol764	-66.976654	-33.312874	-33.663776	-33.663776
2hoj_LIGfilip-openbabel_mol765	-94.711525	-28.033884	-66.677643	-66.677643
2hoj_LIGfilip-openbabel_mol766	-27.072361	-50.076836	23.004475	23.004475
2hoj_LIGfilip-openbabel_mol767	-94.410393	-31.329512	-63.080883	-63.080883
2hoj_LIGfilip-openbabel_mol768	-65.001541	-30.562401	-34.439140	-34.439140
2hoj_LIGfilip-openbabel_mol769	-94.883682	-24.815762	-70.067917	-70.067917
2hoj_LIGfilip-openbabel_mol770	-41.034466	-33.777718	-7.256749	-7.256749
2hoj_LIGfilip-openbabel_mol771	0.010513	-38.530643	38.541157	38.541157
2hoj_LIGfilip-openbabel_mol772	9.989685	-33.285904	43.275589	43.275589
2hoj_LIGfilip-openbabel_mol773	-71.982162	-33.733498	-38.248669	-38.248669
2hoj_LIGfilip-openbabel_mol774	15.071335	-31.271042	46.342377	46.342377
2hoj_LIGfilip-openbabel_mol775	-96.679001	-32.444386	-64.234619	-64.234619
2hoj_LIGfilip-openbabel_mol776	12.401993	-32.697235	45.099228	45.099228
2hoj_LIGfilip-openbabel_mol777	-95.203209	-28.277025	-66.926186	-66.926186
2hoj_LIGfilip-openbabel_mol778	10.475870	-25.379904	35.855774	35.855774
2hoj_LIGfilip-openbabel_mol779	-67.432510	-31.719936	-35.712578	-35.712578
2hoj_LIGfilip-openbabel_mol780	-24.099873	-51.387474	27.287601	27.287601
2hoj_LIGfilip-openbabel_mol781	9.816929	-38.137669	47.954597	47.954597
2hoj_LIGfilip-openbabel_mol782	-64.926224	-30.655216	-34.271004	-34.271004
2hoj_LIGfilip-openbabel_mol783	-68.893639	-28.183786	-40.709850	-40.709850
2hoj_LIGfilip-openbabel_mol784	-44.245682	-29.921227	-14.324453	-14.324453
2hoj_LIGfilip-openbabel_mol785	-41.797508	-33.033554	-8.763952	-8.763952
2hoj_LIGfilip-openbabel_mol786	14.267202	-31.978136	46.245338	46.245338
2hoj_LIGfilip-openbabel_mol787	1.766075	-50.548363	52.314438	52.314438
2hoj_LIGfilip-openbabel_mol788	-66.086456	-29.660933	-36.425526	-36.425526
2hoj_LIGfilip-openbabel_mol789	-32.229710	-34.834858	2.605150	2.605150
2hoj_LIGfilip-openbabel_mol790	11.843525	-35.108845	46.952370	46.952370
2hoj_LIGfilip-openbabel_mol791	-45.135437	-31.608290	-13.527147	-13.527147
2hoj_LIGfilip-openbabel_mol792	-66.876915	-32.133572	-34.743343	-34.743343
2hoj_LIGfilip-openbabel_mol793	-94.332916	-30.067343	-64.265572	-64.265572
2hoj_LIGfilip-openbabel_mol794	-13.463243	-36.838730	23.375486	23.375486
2hoj_LIGfilip-openbabel_mol795	-42.022610	-41.123600	-0.899011	-0.899011
2hoj_LIGfilip-openbabel_mol796	-64.976845	-29.264605	-35.712242	-35.712242
2hoj_LIGfilip-openbabel_mol797	-61.400093	-28.898722	-32.501369	-32.501369
2hoj_LIGfilip-openbabel_mol798	6.533550	-40.795567	47.329117	47.329117
2hoj_LIGfilip-openbabel_mol799	-94.370468	-31.895821	-62.474644	-62.474644
2hoj_LIGfilip-openbabel_mol800	-65.137634	-30.840405	-34.297230	-34.297230
2hoj_LIGfilip-openbabel_mol801	-64.920502	-35.403183	-29.517317	-29.517317
2hoj_LIGfilip-openbabel_mol802	-64.237511	-22.770098	-41.467411	-41.467411
2hoj_LIGfilip-openbabel_mol803	-10.307789	-32.552212	22.244423	22.244423
2hoj_LIGfilip-openbabel_mol804	-14.464291	-34.340763	19.876472	19.876472
2hoj_LIGfilip-openbabel_mol805	-66.440353	-35.117077	-31.323275	-31.323275
2hoj_LIGfilip-openbabel_mol806	4.306889	-30.198658	34.505547	34.505547
2hoj_LIGfilip-openbabel_mol807	-37.303596	-35.254997	-2.048601	-2.048601
2hoj_LIGfilip-openbabel_mol808	-58.927574	-28.040827	-30.886749	-30.886749
2hoj_LIGfilip-openbabel_mol809	-65.676926	-29.920502	-35.756424	-35.756424
2hoj_LIGfilip-openbabel_mol810	-68.401794	-32.976982	-35.424816	-35.424816
2hoj_LIGfilip-openbabel_mol811	-65.359619	-31.861298	-33.498322	-33.498322
2hoj_LIGfilip-openbabel_mol812	-43.477982	-41.769833	-1.708147	-1.708147
2hoj_LIGfilip-openbabel_mol813	-66.612404	-33.615490	-32.996914	-32.996914
2hoj_LIGfilip-openbabel_mol814	-92.350601	-27.065239	-65.285362	-65.285362
2hoj_LIGfilip-openbabel_mol815	-67.696869	-30.289566	-37.407299	-37.407299
2hoj_LIGfilip-openbabel_mol816	-62.285755	-27.161514	-35.124241	-35.124241
2hoj_LIGfilip-openbabel_mol817	-97.715057	-23.647280	-74.067780	-74.067780
2hoj_LIGfilip-openbabel_mol818	-62.356609	-29.061604	-33.295006	-33.295006
2hoj_LIGfilip-openbabel_mol819	-12.860382	-35.259266	22.398884	22.398884
2hoj_LIGfilip-openbabel_mol820	-65.483925	-30.028463	-35.455463	-35.455463
2hoj_LIGfilip-openbabel_mol821	-10.632072	-35.040272	24.408199	24.408199
2hoj_LIGfilip-openbabel_mol822	-48.946274	-37.843014	-11.103258	-11.103258
2hoj_LIGfilip-openbabel_mol823	-17.925896	-29.762835	11.836938	11.836938
2hoj_LIGfilip-openbabel_mol824	36.073299	-1.346351	37.419651	37.419651
2hoj_LIGfilip-openbabel_mol825	-97.749741	-35.225994	-62.523743	-62.523743
2hoj_LIGfilip-openbabel_mol826	-67.891205	-34.192780	-33.698425	-33.698425
2hoj_LIGfilip-openbabel_mol827	-61.908394	-25.572706	-36.335690	-36.335690
2hoj_LIGfilip-openbabel_mol828	-11.550667	-32.608055	21.057388	21.057388
2hoj_LIGfilip-openbabel_mol829	-61.523018	-28.722879	-32.800137	-32.800137
2hoj_LIGfilip-openbabel_mol830	-19.285107	-37.382084	18.096977	18.096977
2hoj_LIGfilip-openbabel_mol831	-95.574226	-27.872574	-67.701653	-67.701653
2hoj_LIGfilip-openbabel_mol832	-64.933273	-36.950413	-27.982859	-27.982859
2hoj_LIGfilip-openbabel_mol833	-66.042336	-35.133202	-30.909136	-30.909136
2hoj_LIGfilip-openbabel_mol834	-94.983910	-32.305775	-62.678135	-62.678135
2hoj_LIGfilip-openbabel_mol835	-70.866760	-32.321949	-38.544811	-38.544811
2hoj_LIGfilip-openbabel_mol836	-68.881332	-34.815128	-34.066204	-34.066204
2hoj_LIGfilip-openbabel_mol837	-66.229675	-32.210796	-34.018879	-34.018879
2hoj_LIGfilip-openbabel_mol838	-27.979782	-26.452150	-1.527631	-1.527631
2hoj_LIGfilip-openbabel_mol839	-12.338396	-32.366592	20.028196	20.028196
2hoj_LIGfilip-openbabel_mol840	-17.725750	-35.883392	18.157642	18.157642
2hoj_LIGfilip-openbabel_mol841	-19.904428	-38.174011	18.269583	18.269583
2hoj_LIGfilip-openbabel_mol842	-67.921692	-33.992599	-33.929089	-33.929089
2hoj_LIGfilip-openbabel_mol843	-97.039200	-35.497005	-61.542194	-61.542194
2hoj_LIGfilip-openbabel_mol844	-63.886833	-27.421648	-36.465187	-36.465187
2hoj_LIGfilip-openbabel_mol845	-10.388926	-33.525375	23.136450	23.136450
2hoj_LIGfilip-openbabel_mol846	1.188530	-41.236675	42.425205	42.425205
2hoj_LIGfilip-openbabel_mol847	-16.840614	-39.563194	22.722580	22.722580
2hoj_LIGfilip-openbabel_mol848	-63.211803	-31.272192	-31.939611	-31.939611
2hoj_LIGfilip-openbabel_mol849	-98.410805	-32.738449	-65.672356	-65.672356
2hoj_LIGfilip-openbabel_mol850	-65.483810	-33.378899	-32.104916	-32.104916
2hoj_LIGfilip-openbabel_mol851	-63.120415	-31.268295	-31.852119	-31.852119
2hoj_LIGfilip-openbabel_mol852	-68.205917	-33.090290	-35.115627	-35.115627
2hoj_LIGfilip-openbabel_mol853	-101.153633	-37.426582	-63.727051	-63.727051
2hoj_LIGfilip-openbabel_mol854	-61.653641	-28.110773	-33.542870	-33.542870
2hoj_LIGfilip-openbabel_mol855	-64.085312	-32.234749	-31.850561	-31.850561
2hoj_LIGfilip-openbabel_mol856	-44.900116	-45.659576	0.759459	0.759459
2hoj_LIGfilip-openbabel_mol857	-64.910538	-33.923759	-30.986774	-30.986774
2hoj_LIGfilip-openbabel_mol858	7.404251	-43.796894	51.201145	51.201145
2hoj_LIGfilip-openbabel_mol859	1.104233	-39.582928	40.687160	40.687160
2hoj_LIGfilip-openbabel_mol860	-94.662025	-29.774057	-64.887970	-64.887970
2hoj_LIGfilip-openbabel_mol861	-19.185827	-42.675568	23.489740	23.489740
2hoj_LIGfilip-openbabel_mol862	-62.829109	-31.357565	-31.471546	-31.471546
2hoj_LIGfilip-openbabel_mol863	-40.653809	-40.064995	-0.588815	-0.588815
2hoj_LIGfilip-openbabel_mol864	-66.267563	-35.310822	-30.956739	-30.956739
2hoj_LIGfilip-openbabel_mol865	-66.769524	-31.779408	-34.990116	-34.990116
2hoj_LIGfilip-openbabel_mol866	-92.414268	-28.430056	-63.984215	-63.984215
2hoj_LIGfilip-openbabel_mol867	-64.771866	-29.896078	-34.875790	-34.875790
2hoj_LIGfilip-openbabel_mol868	-62.848991	-30.719007	-32.129986	-32.129986
2hoj_LIGfilip-openbabel_mol869	-68.714935	-33.861736	-34.853199	-34.853199
2hoj_LIGfilip-openbabel_mol870	-63.476875	-28.833105	-34.643772	-34.643772
2hoj_LIGfilip-openbabel_mol871	-66.356522	-32.970173	-33.386353	-33.386353
2hoj_LIGfilip-openbabel_mol872	-17.122858	-36.185352	19.062494	19.062494
2hoj_LIGfilip-openbabel_mol873	-12.406015	-31.570133	19.164118	19.164118
2hoj_LIGfilip-openbabel_mol874	-65.676399	-34.987389	-30.689013	-30.689013
2hoj_LIGfilip-openbabel_mol875	-66.015114	-33.524929	-32.490185	-32.490185
2hoj_LIGfilip-openbabel_mol876	-66.451569	-28.774660	-37.676907	-37.676907
2hoj_LIGfilip-openbabel_mol877	-13.023266	-36.033035	23.009769	23.009769
2hoj_LIGfilip-openbabel_mol878	-16.580166	-36.300606	19.720440	19.720440
2hoj_LIGfilip-openbabel_mol879	-99.500061	-35.528713	-63.971344	-63.971344
2hoj_LIGfilip-openbabel_mol880	-12.318764	-35.111435	22.792671	22.792671
2hoj_LIGfilip-openbabel_mol881	-97.382950	-31.473171	-65.909775	-65.909775
2hoj_LIGfilip-openbabel_mol882	-92.580070	-26.650116	-65.929955	-65.929955
2hoj_LIGfilip-openbabel_mol883	9.414330	-32.814167	42.228497	42.228497
2hoj_LIGfilip-openbabel_mol884	-15.168543	-43.457737	28.289194	28.289194
2hoj_LIGfilip-openbabel_mol885	-94.231110	-31.971258	-62.259850	-62.259850
2hoj_LIGfilip-openbabel_mol886	7.638367	-28.018990	35.657356	35.657356
2hoj_LIGfilip-openbabel_mol887	-18.728630	-46.863411	28.134781	28.134781
2hoj_LIGfilip-openbabel_mol888	-18.326218	-34.898602	16.572384	16.572384
2hoj_LIGfilip-openbabel_mol889	-66.739098	-30.286333	-36.452763	-36.452763
2hoj_LIGfilip-openbabel_mol890	-93.343323	-30.053112	-63.290215	-63.290215
2hoj_LIGfilip-openbabel_mol891	-65.669418	-30.656549	-35.012867	-35.012867
2hoj_LIGfilip-openbabel_mol892	-13.454798	-34.705772	21.250975	21.250975
2hoj_LIGfilip-openbabel_mol893	-45.356873	-32.649754	-12.707119	-12.707119
2hoj_LIGfilip-openbabel_mol894	-92.589005	-31.808197	-60.780807	-60.780807
2hoj_LIGfilip-openbabel_mol895	-13.051865	-37.101635	24.049770	24.049770
2hoj_LIGfilip-openbabel_mol896	-100.935974	-38.844379	-62.091599	-62.091599
2hoj_LIGfilip-openbabel_mol897	4.424618	-43.288692	47.713310	47.713310
2hoj_LIGfilip-openbabel_mol898	-37.658260	-37.457783	-0.200478	-0.200478
2hoj_LIGfilip-openbabel_mol899	-12.412687	-33.849373	21.436686	21.436686
2hoj_LIGfilip-openbabel_mol900	-61.238617	-28.411791	-32.826824	-32.826824
2hoj_LIGfilip-openbabel_mol901	-66.274437	-27.708124	-38.566311	-38.566311
2hoj_LIGfilip-openbabel_mol902	-67.763046	-25.267725	-42.495319	-42.495319
2hoj_LIGfilip-openbabel_mol903	-70.978310	-31.358252	-39.620060	-39.620060
2hoj_LIGfilip-openbabel_mol904	-23.192432	-36.461845	13.269412	13.269412
2hoj_LIGfilip-openbabel_mol905	-63.060795	-28.045692	-35.015102	-35.015102
2hoj_LIGfilip-openbabel_mol906	-96.351700	-33.560970	-62.790730	-62.790730
2hoj_LIGfilip-openbabel_mol907	-62.404968	-34.974712	-27.430254	-27.430254
2hoj_LIGfilip-openbabel_mol908	-98.995926	-37.581833	-61.414089	-61.414089
2hoj_LIGfilip-openbabel_mol909	-62.553467	-30.233467	-32.320000	-32.320000
2hoj_LIGfilip-openbabel_mol910	-101.235123	-32.461731	-68.773392	-68.773392
2hoj_LIGfilip-openbabel_mol911	-95.332825	-28.717463	-66.615364	-66.615364
2hoj_LIGfilip-openbabel_mol912	4.491726	-35.355633	39.847359	39.847359
2hoj_LIGfilip-openbabel_mol913	-98.560242	-34.811562	-63.748676	-63.748676
2hoj_LIGfilip-openbabel_mol914	-63.624619	-32.395306	-31.229313	-31.229313
2hoj_LIGfilip-openbabel_mol915	-66.928352	-32.594162	-34.334190	-34.334190
2hoj_LIGfilip-openbabel_mol916	-63.924545	-29.586182	-34.338364	-34.338364
2hoj_LIGfilip-openbabel_mol917	-97.011581	-34.125072	-62.886509	-62.886509
2hoj_LIGfilip-openbabel_mol918	-105.335358	-38.690891	-66.644463	-66.644463
2hoj_LIGfilip-openbabel_mol919	-93.193130	-28.889412	-64.303719	-64.303719
2hoj_LIGfilip-openbabel_mol920	-64.302841	-29.923338	-34.379505	-34.379505
2hoj_LIGfilip-openbabel_mol921	-10.316412	-28.571564	18.255152	18.255152
2hoj_LIGfilip-openbabel_mol922	-95.269867	-31.342075	-63.927795	-63.927795
2hoj_LIGfilip-openbabel_mol923	-65.719131	-32.487419	-33.231709	-33.231709
2hoj_LIGfilip-openbabel_mol924	-66.662338	-32.444714	-34.217628	-34.217628
2hoj_LIGfilip-openbabel_mol925	-65.803993	-29.645737	-36.158257	-36.158257
2hoj_LIGfilip-openbabel_mol926	-13.945789	-39.902458	25.956669	25.956669
2hoj_LIGfilip-openbabel_mol927	-11.261864	-33.351112	22.089249	22.089249
2hoj_LIGfilip-openbabel_mol928	-64.446518	-30.450756	-33.995762	-33.995762
2hoj_LIGfilip-openbabel_mol929	-67.239548	-33.559395	-33.680157	-33.680157
2hoj_LIGfilip-openbabel_mol930	-13.224535	-32.049683	18.825148	18.825148
2hoj_LIGfilip-openbabel_mol931	-64.477386	-28.942650	-35.534737	-35.534737
2hoj_LIGfilip-openbabel_mol932	-62.207512	-30.002172	-32.205341	-32.205341
2hoj_LIGfilip-openbabel_mol933	-67.679985	-34.051067	-33.628918	-33.628918
2hoj_LIGfilip-openbabel_mol934	-71.008270	-29.141193	-41.867077	-41.867077
2hoj_LIGfilip-openbabel_mol935	-100.444305	-33.428238	-67.016068	-67.016068
2hoj_LIGfilip-openbabel_mol936	-4.329865	-50.747871	46.418007	46.418007
2hoj_LIGfilip-openbabel_mol937	-64.098801	-25.760857	-38.337940	-38.337940
2hoj_LIGfilip-openbabel_mol938	-96.229889	-31.597942	-64.631950	-64.631950
2hoj_LIGfilip-openbabel_mol939	-67.744438	-27.555920	-40.188519	-40.188519
2hoj_LIGfilip-openbabel_mol940	-11.987129	-34.835228	22.848099	22.848099
2hoj_LIGfilip-openbabel_mol941	-71.721756	-36.253242	-35.468513	-35.468513
2hoj_LIGfilip-openbabel_mol942	11.536746	-11.963494	23.500240	23.500240
2hoj_LIGfilip-openbabel_mol943	-61.352402	-29.222841	-32.129559	-32.129559
2hoj_LIGfilip-openbabel_mol944	-94.119957	-30.590782	-63.529175	-63.529175
2hoj_LIGfilip-openbabel_mol945	-67.404579	-35.438396	-31.966181	-31.966181
2hoj_LIGfilip-openbabel_mol946	-72.929512	-38.810066	-34.119446	-34.119446
2hoj_LIGfilip-openbabel_mol947	-38.054585	-33.729881	-4.324702	-4.324702
2hoj_LIGfilip-openbabel_mol948	-63.001640	-31.126616	-31.875023	-31.875023
2hoj_LIGfilip-openbabel_mol949	-65.713005	-30.462936	-35.250069	-35.250069
2hoj_LIGfilip-openbabel_mol950	-70.764603	-34.865765	-35.898842	-35.898842
2hoj_LIGfilip-openbabel_mol951	26.223392	-5.072476	31.295868	31.295868
2hoj_LIGfilip-openbabel_mol952	-12.322130	-33.253571	20.931440	20.931440
2hoj_LIGfilip-openbabel_mol953	-97.368271	-35.371704	-61.996571	-61.996571
2hoj_LIGfilip-openbabel_mol954	-3.543697	-47.513134	43.969437	43.969437
2hoj_LIGfilip-openbabel_mol955	-96.273315	-31.355516	-64.917801	-64.917801
2hoj_LIGfilip-openbabel_mol956	-94.377472	-30.078884	-64.298584	-64.298584
2hoj_LIGfilip-openbabel_mol957	7.348072	-39.518299	46.866371	46.866371
2hoj_LIGfilip-openbabel_mol958	-36.246815	-34.698715	-1.548100	-1.548100
2hoj_LIGfilip-openbabel_mol959	-65.651779	-31.621590	-34.030186	-34.030186
2hoj_LIGfilip-openbabel_mol960	-62.267574	-26.931087	-35.336487	-35.336487
2hoj_LIGfilip-openbabel_mol961	-64.948112	-30.170433	-34.777679	-34.777679
2hoj_LIGfilip-openbabel_mol962	-94.745071	-27.084303	-67.660767	-67.660767
2hoj_LIGfilip-openbabel_mol963	-46.473034	-30.591961	-15.881073	-15.881073
2hoj_LIGfilip-openbabel_mol964	-46.200207	-34.619053	-11.581154	-11.581154
2hoj_LIGfilip-openbabel_mol965	-65.831665	-29.508730	-36.322933	-36.322933
2hoj_LIGfilip-openbabel_mol966	-63.325150	-19.982378	-43.342770	-43.342770
2hoj_LIGfilip-openbabel_mol967	-99.933540	-31.040442	-68.893097	-68.893097
2hoj_LIGfilip-openbabel_mol968	-23.264084	-44.627792	21.363708	21.363708
2hoj_LIGfilip-openbabel_mol969	-97.771759	-35.351250	-62.420506	-62.420506
2hoj_LIGfilip-openbabel_mol970	-44.326733	-31.943668	-12.383065	-12.383065
2hoj_LIGfilip-openbabel_mol971	-67.569977	-25.448626	-42.121353	-42.121353
2hoj_LIGfilip-openbabel_mol972	-63.786953	-27.998844	-35.788109	-35.788109
2hoj_LIGfilip-openbabel_mol973	-10.301971	-35.559032	25.257061	25.257061
2hoj_LIGfilip-openbabel_mol974	-62.398994	-30.973213	-31.425779	-31.425779
2hoj_LIGfilip-openbabel_mol975	-65.769684	-30.039511	-35.730175	-35.730175
2hoj_LIGfilip-openbabel_mol976	-63.339447	-29.739229	-33.600220	-33.600220
2hoj_LIGfilip-openbabel_mol977	-22.236002	-47.105251	24.869249	24.869249
2hoj_LIGfilip-openbabel_mol978	-66.230934	-33.751514	-32.479420	-32.479420
2hoj_LIGfilip-openbabel_mol979	-17.871664	-42.530094	24.658430	24.658430
2hoj_LIGfilip-openbabel_mol980	9.032524	-37.951286	46.983810	46.983810
2hoj_LIGfilip-openbabel_mol981	-64.359146	-30.761351	-33.597797	-33.597797
2hoj_LIGfilip-openbabel_mol982	-63.090336	-29.892849	-33.197487	-33.197487
2hoj_LIGfilip-openbabel_mol983	-48.243401	-31.197592	-17.045809	-17.045809
2hoj_LIGfilip-openbabel_mol984	-47.885269	-31.366526	-16.518744	-16.518744
2hoj_LIGfilip-openbabel_mol985	-93.538528	-30.049042	-63.489487	-63.489487
2hoj_LIGfilip-openbabel_mol986	-63.288727	-28.601768	-34.686958	-34.686958
2hoj_LIGfilip-openbabel_mol987	-62.594925	-27.285694	-35.309231	-35.309231
2hoj_LIGfilip-openbabel_mol988	-71.104965	-37.479607	-33.625355	-33.625355
2hoj_LIGfilip-openbabel_mol989	-93.586906	-24.643820	-68.943085	-68.943085
2hoj_LIGfilip-openbabel_mol990	-14.938232	-36.337105	21.398872	21.398872
2hoj_LIGfilip-openbabel_mol991	12.376651	-8.849612	21.226263	21.226263
2hoj_LIGfilip-openbabel_mol992	-60.861698	-29.373581	-31.488117	-31.488117
2hoj_LIGfilip-openbabel_mol993	-94.420044	-32.427814	-61.992233	-61.992233
2hoj_LIGfilip-openbabel_mol994	-11.974539	-35.402672	23.428133	23.428133
2hoj_LIGfilip-openbabel_mol995	-66.841583	-33.038258	-33.803329	-33.803329
2hoj_LIGfilip-openbabel_mol996	-45.310108	-43.455418	-1.854690	-1.854690
2hoj_LIGfilip-openbabel_mol997	-66.242020	-33.804127	-32.437893	-32.437893
2hoj_LIGfilip-openbabel_mol998	-63.493256	-29.781073	-33.712185	-33.712185
2hoj_LIGfilip-openbabel_mol999	-40.862877	-33.635609	-7.227267	-7.227267
2hoj_LIGfilip-openbabel_mol1000	-53.459629	-50.374615	-3.085015	-3.085015
2hoj_LIGfilip-openbabel_mol1001	-72.070740	-36.078300	-35.992443	-35.992443
2hoj_LIGfilip-openbabel_mol1002	-41.700195	-32.180115	-9.520082	-9.520082
2hoj_LIGfilip-openbabel_mol1003	-62.454552	-29.779339	-32.675213	-32.675213
2hoj_LIGfilip-openbabel_mol1004	-66.692627	-31.476543	-35.216084	-35.216084
2hoj_LIGfilip-openbabel_mol1005	-97.960556	-31.852306	-66.108253	-66.108253
2hoj_LIGfilip-openbabel_mol1006	-60.748062	-28.807470	-31.940590	-31.940590
2hoj_LIGfilip-openbabel_mol1007	-95.841125	-32.157284	-63.683838	-63.683838
2hoj_LIGfilip-openbabel_mol1008	-43.355007	-29.366343	-13.988665	-13.988665
2hoj_LIGfilip-openbabel_mol1009	-66.429398	-29.738464	-36.690937	-36.690937
2hoj_LIGfilip-openbabel_mol1010	-96.393578	-29.333677	-67.059898	-67.059898
2hoj_LIGfilip-openbabel_mol1011	-62.523201	-29.399343	-33.123859	-33.123859
2hoj_LIGfilip-openbabel_mol1012	-95.904800	-34.040344	-61.864460	-61.864460
2hoj_LIGfilip-openbabel_mol1013	-15.252188	-35.462795	20.210608	20.210608
2hoj_LIGfilip-openbabel_mol1014	-65.783226	-25.098549	-40.684677	-40.684677
2hoj_LIGfilip-openbabel_mol1015	-16.470612	-33.854885	17.384274	17.384274
2hoj_LIGfilip-openbabel_mol1016	-90.399170	-24.592308	-65.806862	-65.806862
2hoj_LIGfilip-openbabel_mol1017	8.400665	-35.743523	44.144188	44.144188
2hoj_LIGfilip-openbabel_mol1018	-10.907284	-36.980442	26.073158	26.073158
2hoj_LIGfilip-openbabel_mol1019	6.419945	-40.825451	47.245396	47.245396
2hoj_LIGfilip-openbabel_mol1020	-61.059101	-28.260792	-32.798309	-32.798309
2hoj_LIGfilip-openbabel_mol1021	-64.213455	-30.102444	-34.111015	-34.111015
2hoj_LIGfilip-openbabel_mol1022	-61.908974	-31.445795	-30.463179	-30.463179
2hoj_LIGfilip-openbabel_mol1023	-68.464691	-31.559032	-36.905655	-36.905655
2hoj_LIGfilip-openbabel_mol1024	-60.862762	-30.248682	-30.614082	-30.614082
2hoj_LIGfilip-openbabel_mol1025	-18.095959	-28.925720	10.829762	10.829762
2hoj_LIGfilip-openbabel_mol1026	-60.667740	-26.442541	-34.225201	-34.225201
2hoj_LIGfilip-openbabel_mol1027	-14.722790	-38.058773	23.335983	23.335983
2hoj_LIGfilip-openbabel_mol1028	-13.521011	-32.409569	18.888557	18.888557
2hoj_LIGfilip-openbabel_mol1029	-66.352043	-30.444471	-35.907574	-35.907574
2hoj_LIGfilip-openbabel_mol1030	13.286968	-30.549900	43.836868	43.836868
2hoj_LIGfilip-openbabel_mol1031	-11.887857	-30.934969	19.047112	19.047112
2hoj_LIGfilip-openbabel_mol1032	-61.827538	-32.010704	-29.816833	-29.816833
2hoj_LIGfilip-openbabel_mol1033	-44.357719	-34.906536	-9.451181	-9.451181
2hoj_LIGfilip-openbabel_mol1034	-61.236683	-26.433365	-34.803318	-34.803318
2hoj_LIGfilip-openbabel_mol1035	-28.282089	-27.973787	-0.308302	-0.308302
2hoj_LIGfilip-openbabel_mol1036	-66.728180	-33.051552	-33.676632	-33.676632
2hoj_LIGfilip-openbabel_mol1037	-68.043594	-36.479736	-31.563856	-31.563856
2hoj_LIGfilip-openbabel_mol1038	-61.253929	-28.957523	-32.296406	-32.296406
2hoj_LIGfilip-openbabel_mol1039	0.110065	-56.229183	56.339249	56.339249
2hoj_LIGfilip-openbabel_mol1040	-46.526546	-34.818516	-11.708032	-11.708032
2hoj_LIGfilip-openbabel_mol1041	-66.817551	-32.537975	-34.279572	-34.279572
2hoj_LIGfilip-openbabel_mol1042	-59.888161	-31.526848	-28.361311	-28.361311
2hoj_LIGfilip-openbabel_mol1043	-65.055069	-29.707184	-35.347881	-35.347881
2hoj_LIGfilip-openbabel_mol1044	-94.030945	-31.625254	-62.405693	-62.405693
2hoj_LIGfilip-openbabel_mol1045	-63.445648	-28.622255	-34.823395	-34.823395
2hoj_LIGfilip-openbabel_mol1046	-62.393452	-28.936127	-33.457325	-33.457325
2hoj_LIGfilip-openbabel_mol1047	-43.681923	-29.689133	-13.992791	-13.992791
2hoj_LIGfilip-openbabel_mol1048	12.256481	-30.605759	42.862240	42.862240
2hoj_LIGfilip-openbabel_mol1049	-65.304840	-29.629738	-35.675098	-35.675098
2hoj_LIGfilip-openbabel_mol1050	-64.577728	-29.249226	-35.328503	-35.328503
2hoj_LIGfilip-openbabel_mol1051	-95.036919	-26.333717	-68.703201	-68.703201
2hoj_LIGfilip-openbabel_mol1052	-66.036896	-38.743660	-27.293234	-27.293234
2hoj_LIGfilip-openbabel_mol1053	-62.389256	-31.029280	-31.359976	-31.359976
2hoj_LIGfilip-openbabel_mol1054	-91.062119	-32.729759	-58.332363	-58.332363
2hoj_LIGfilip-openbabel_mol1055	-93.885826	-25.915594	-67.970230	-67.970230
2hoj_LIGfilip-openbabel_mol1056	-67.419960	-33.434006	-33.985954	-33.985954
2hoj_LIGfilip-openbabel_mol1057	-62.124054	-29.879679	-32.244377	-32.244377
2hoj_LIGfilip-openbabel_mol1058	-92.809982	-29.835102	-62.974880	-62.974880
2hoj_LIGfilip-openbabel_mol1059	-30.898628	-29.720760	-1.177869	-1.177869
2hoj_LIGfilip-openbabel_mol1060	12.024193	-36.815865	48.840057	48.840057
2hoj_LIGfilip-openbabel_mol1061	-74.020630	-28.459324	-45.561306	-45.561306
2hoj_LIGfilip-openbabel_mol1062	-95.168457	-32.792892	-62.375561	-62.375561
2hoj_LIGfilip-openbabel_mol1063	-68.028961	-32.444889	-35.584076	-35.584076
2hoj_LIGfilip-openbabel_mol1064	-91.920731	-30.095493	-61.825233	-61.825233
2hoj_LIGfilip-openbabel_mol1065	-61.635338	-27.595564	-34.039776	-34.039776
2hoj_LIGfilip-openbabel_mol1066	27.084091	-13.127059	40.211151	40.211151
2hoj_LIGfilip-openbabel_mol1067	-11.015602	-33.368038	22.352436	22.352436
2hoj_LIGfilip-openbabel_mol1068	-61.422791	-27.616596	-33.806194	-33.806194
2hoj_LIGfilip-openbabel_mol1069	-63.013748	-28.947664	-34.066086	-34.066086
2hoj_LIGfilip-openbabel_mol1070	-66.179886	-28.280563	-37.899323	-37.899323
2hoj_LIGfilip-openbabel_mol1071	-33.227371	-21.942261	-11.285111	-11.285111
2hoj_LIGfilip-openbabel_mol1072	-93.307243	-22.954193	-70.353050	-70.353050
2hoj_LIGfilip-openbabel_mol1073	-15.298405	-39.656246	24.357841	24.357841
2hoj_LIGfilip-openbabel_mol1074	-64.847916	-28.669895	-36.178017	-36.178017
2hoj_LIGfilip-openbabel_mol1075	-61.818066	-28.604858	-33.213207	-33.213207
2hoj_LIGfilip-openbabel_mol1076	-94.573029	-28.881994	-65.691032	-65.691032
