	Grid_Score	Grid_vdw	Grid_es	Int_energy
2hoj_LIGfilip-balloon_mol775	-96.892784	-29.491331	-67.401451	-67.401451
2hoj_LIGfilip-balloon_mol776	16.606516	-25.672258	42.278774	42.278774
2hoj_LIGfilip-balloon_mol777	-96.696716	-30.728922	-65.967796	-65.967796
2hoj_LIGfilip-balloon_mol778	14.237485	-11.658368	25.895853	25.895853
2hoj_LIGfilip-balloon_mol779	-64.768723	-30.814568	-33.954159	-33.954159
2hoj_LIGfilip-balloon_mol780	-26.125536	-48.561176	22.435640	22.435640
2hoj_LIGfilip-balloon_mol781	9.888039	-35.448627	45.336666	45.336666
2hoj_LIGfilip-balloon_mol782	-64.542427	-30.440783	-34.101646	-34.101646
2hoj_LIGfilip-balloon_mol783	-66.635796	-26.409063	-40.226730	-40.226730
2hoj_LIGfilip-balloon_mol784	-42.426369	-35.948360	-6.478008	-6.478008
2hoj_LIGfilip-balloon_mol785	-41.911678	-35.499020	-6.412658	-6.412658
2hoj_LIGfilip-balloon_mol786	14.930168	-31.113792	46.043961	46.043961
2hoj_LIGfilip-balloon_mol787	-2.159740	-49.627865	47.468124	47.468124
2hoj_LIGfilip-balloon_mol788	-66.528168	-31.682751	-34.845417	-34.845417
2hoj_LIGfilip-balloon_mol789	-33.409176	-47.471973	14.062797	14.062797
2hoj_LIGfilip-balloon_mol790	13.936157	-32.332047	46.268204	46.268204
2hoj_LIGfilip-balloon_mol791	-44.250854	-33.973888	-10.276967	-10.276967
2hoj_LIGfilip-balloon_mol792	-67.204025	-29.628881	-37.575142	-37.575142
2hoj_LIGfilip-balloon_mol793	-98.913818	-29.878101	-69.035713	-69.035713
2hoj_LIGfilip-balloon_mol794	-12.081528	-35.138199	23.056671	23.056671
2hoj_LIGfilip-balloon_mol795	-40.123489	-38.055527	-2.067962	-2.067962
2hoj_LIGfilip-balloon_mol796	-63.715767	-30.282728	-33.433037	-33.433037
2hoj_LIGfilip-balloon_mol797	-62.710884	-28.742664	-33.968220	-33.968220
2hoj_LIGfilip-balloon_mol798	8.945053	-44.519501	53.464554	53.464554
2hoj_LIGfilip-balloon_mol799	-93.610970	-25.704565	-67.906403	-67.906403
2hoj_LIGfilip-balloon_mol800	-65.687943	-34.697388	-30.990557	-30.990557
2hoj_LIGfilip-balloon_mol801	-63.721870	-32.801323	-30.920549	-30.920549
2hoj_LIGfilip-balloon_mol802	-65.317009	-31.617851	-33.699158	-33.699158
2hoj_LIGfilip-balloon_mol803	-11.676468	-30.499191	18.822723	18.822723
2hoj_LIGfilip-balloon_mol804	-10.767702	-30.332367	19.564665	19.564665
2hoj_LIGfilip-balloon_mol805	-67.499123	-33.859848	-33.639275	-33.639275
2hoj_LIGfilip-balloon_mol806	6.815689	-41.301678	48.117367	48.117367
2hoj_LIGfilip-balloon_mol807	-38.924049	-36.916065	-2.007986	-2.007986
2hoj_LIGfilip-balloon_mol808	-60.016281	-28.884743	-31.131538	-31.131538
2hoj_LIGfilip-balloon_mol809	-69.127007	-32.550087	-36.576920	-36.576920
2hoj_LIGfilip-balloon_mol810	-64.977371	-28.474825	-36.502548	-36.502548
2hoj_LIGfilip-balloon_mol811	-67.597549	-34.026066	-33.571484	-33.571484
2hoj_LIGfilip-balloon_mol812	-44.880280	-43.074715	-1.805563	-1.805563
2hoj_LIGfilip-balloon_mol813	-65.651634	-33.409805	-32.241829	-32.241829
2hoj_LIGfilip-balloon_mol814	-96.341644	-30.983017	-65.358627	-65.358627
2hoj_LIGfilip-balloon_mol815	-68.362259	-36.067245	-32.295013	-32.295013
2hoj_LIGfilip-balloon_mol816	-63.048500	-27.007114	-36.041386	-36.041386
2hoj_LIGfilip-balloon_mol817	-99.127823	-36.675148	-62.452675	-62.452675
2hoj_LIGfilip-balloon_mol818	-64.202248	-31.750130	-32.452118	-32.452118
2hoj_LIGfilip-balloon_mol819	-12.990063	-32.288101	19.298038	19.298038
2hoj_LIGfilip-balloon_mol820	-64.966606	-31.162243	-33.804363	-33.804363
2hoj_LIGfilip-balloon_mol821	-10.106236	-29.979044	19.872808	19.872808
2hoj_LIGfilip-balloon_mol822	-46.099930	-33.946091	-12.153837	-12.153837
2hoj_LIGfilip-balloon_mol823	-13.647106	-26.939760	13.292654	13.292654
2hoj_LIGfilip-balloon_mol824	30.773556	-5.420151	36.193707	36.193707
2hoj_LIGfilip-balloon_mol825	-97.280548	-36.450500	-60.830044	-60.830044
2hoj_LIGfilip-balloon_mol826	-66.868393	-35.739758	-31.128637	-31.128637
2hoj_LIGfilip-balloon_mol827	-62.334667	-26.756493	-35.578175	-35.578175
2hoj_LIGfilip-balloon_mol828	-12.035103	-32.553188	20.518085	20.518085
2hoj_LIGfilip-balloon_mol829	-62.027054	-28.540020	-33.487034	-33.487034
2hoj_LIGfilip-balloon_mol830	-21.981180	-43.726036	21.744856	21.744856
2hoj_LIGfilip-balloon_mol831	-95.007652	-32.370922	-62.636730	-62.636730
2hoj_LIGfilip-balloon_mol832	-64.382660	-34.239475	-30.143185	-30.143185
2hoj_LIGfilip-balloon_mol833	-64.698685	-29.394533	-35.304150	-35.304150
2hoj_LIGfilip-balloon_mol834	-93.974503	-34.014946	-59.959560	-59.959560
2hoj_LIGfilip-balloon_mol835	-68.238068	-33.159142	-35.078926	-35.078926
2hoj_LIGfilip-balloon_mol836	-65.604630	-34.081852	-31.522781	-31.522781
2hoj_LIGfilip-balloon_mol837	-72.448303	-38.039188	-34.409119	-34.409119
2hoj_LIGfilip-balloon_mol838	-29.560957	-29.285973	-0.274985	-0.274985
2hoj_LIGfilip-balloon_mol839	-12.088112	-34.713886	22.625774	22.625774
2hoj_LIGfilip-balloon_mol840	-11.492373	-35.855217	24.362844	24.362844
2hoj_LIGfilip-balloon_mol841	-16.800253	-39.031940	22.231688	22.231688
2hoj_LIGfilip-balloon_mol842	-65.968727	-31.321049	-34.647678	-34.647678
2hoj_LIGfilip-balloon_mol843	-99.113884	-36.738033	-62.375851	-62.375851
2hoj_LIGfilip-balloon_mol844	-63.012405	-27.451246	-35.561161	-35.561161
2hoj_LIGfilip-balloon_mol845	-11.380512	-33.234447	21.853935	21.853935
2hoj_LIGfilip-balloon_mol846	0.303558	-42.446144	42.749702	42.749702
2hoj_LIGfilip-balloon_mol847	-13.082756	-34.506210	21.423454	21.423454
2hoj_LIGfilip-balloon_mol848	-61.735809	-31.183319	-30.552488	-30.552488
2hoj_LIGfilip-balloon_mol849	-97.541824	-30.333673	-67.208153	-67.208153
2hoj_LIGfilip-balloon_mol850	-65.057426	-30.333292	-34.724136	-34.724136
2hoj_LIGfilip-balloon_mol851	-66.758484	-31.466076	-35.292412	-35.292412
2hoj_LIGfilip-balloon_mol852	-69.072189	-36.503193	-32.568996	-32.568996
2hoj_LIGfilip-balloon_mol853	-101.550659	-40.118069	-61.432590	-61.432590
2hoj_LIGfilip-balloon_mol854	-71.014999	-36.455093	-34.559906	-34.559906
2hoj_LIGfilip-balloon_mol855	-62.934216	-34.708427	-28.225788	-28.225788
2hoj_LIGfilip-balloon_mol856	-44.181957	-42.354046	-1.827911	-1.827911
2hoj_LIGfilip-balloon_mol857	-65.566757	-31.860970	-33.705788	-33.705788
2hoj_LIGfilip-balloon_mol858	14.255585	-26.449455	40.705040	40.705040
2hoj_LIGfilip-balloon_mol859	2.310978	-40.789227	43.100204	43.100204
2hoj_LIGfilip-balloon_mol860	-95.372147	-30.987396	-64.384750	-64.384750
2hoj_LIGfilip-balloon_mol861	-19.122570	-40.679604	21.557034	21.557034
2hoj_LIGfilip-balloon_mol862	-65.204735	-31.616415	-33.588318	-33.588318
2hoj_LIGfilip-balloon_mol863	-43.939960	-42.072460	-1.867499	-1.867499
2hoj_LIGfilip-balloon_mol864	-64.624588	-34.407032	-30.217556	-30.217556
2hoj_LIGfilip-balloon_mol865	-64.310837	-32.226665	-32.084167	-32.084167
2hoj_LIGfilip-balloon_mol866	-93.582718	-35.080696	-58.502018	-58.502018
2hoj_LIGfilip-balloon_mol867	-64.344421	-32.250675	-32.093746	-32.093746
2hoj_LIGfilip-balloon_mol868	-62.641167	-28.323111	-34.318058	-34.318058
2hoj_LIGfilip-balloon_mol869	-66.281212	-30.673807	-35.607407	-35.607407
2hoj_LIGfilip-balloon_mol870	-69.788971	-35.024204	-34.764763	-34.764763
2hoj_LIGfilip-balloon_mol871	-65.314262	-32.686981	-32.627281	-32.627281
2hoj_LIGfilip-balloon_mol872	-22.014685	-35.957157	13.942472	13.942472
2hoj_LIGfilip-balloon_mol873	-11.040430	-35.865074	24.824644	24.824644
2hoj_LIGfilip-balloon_mol874	-69.256157	-38.389160	-30.866999	-30.866999
2hoj_LIGfilip-balloon_mol875	-66.654175	-36.990479	-29.663698	-29.663698
2hoj_LIGfilip-balloon_mol876	-65.450607	-31.081347	-34.369263	-34.369263
2hoj_LIGfilip-balloon_mol877	-14.432899	-39.364532	24.931633	24.931633
2hoj_LIGfilip-balloon_mol878	-14.201113	-39.110443	24.909330	24.909330
2hoj_LIGfilip-balloon_mol879	-98.856201	-35.082027	-63.774178	-63.774178
2hoj_LIGfilip-balloon_mol880	-10.603392	-34.053825	23.450434	23.450434
2hoj_LIGfilip-balloon_mol881	-98.551010	-27.983334	-70.567673	-70.567673
2hoj_LIGfilip-balloon_mol882	-92.763329	-28.703140	-64.060188	-64.060188
2hoj_LIGfilip-balloon_mol883	9.605560	-30.324764	39.930325	39.930325
2hoj_LIGfilip-balloon_mol884	-21.795977	-46.284531	24.488554	24.488554
2hoj_LIGfilip-balloon_mol885	-91.535980	-24.921286	-66.614693	-66.614693
2hoj_LIGfilip-balloon_mol886	10.156902	-41.923195	52.080097	52.080097
2hoj_LIGfilip-balloon_mol887	-15.072906	-40.518993	25.446087	25.446087
2hoj_LIGfilip-balloon_mol888	-17.497698	-34.121971	16.624273	16.624273
2hoj_LIGfilip-balloon_mol889	-65.643234	-32.271141	-33.372093	-33.372093
2hoj_LIGfilip-balloon_mol890	-97.800308	-33.677517	-64.122787	-64.122787
2hoj_LIGfilip-balloon_mol891	-68.064476	-31.308611	-36.755863	-36.755863
2hoj_LIGfilip-balloon_mol892	-13.703669	-34.937973	21.234304	21.234304
2hoj_LIGfilip-balloon_mol893	-48.824265	-39.821117	-9.003148	-9.003148
2hoj_LIGfilip-balloon_mol894	-93.465965	-31.999977	-61.465988	-61.465988
2hoj_LIGfilip-balloon_mol895	-12.519283	-33.626469	21.107185	21.107185
2hoj_LIGfilip-balloon_mol896	-100.253403	-38.423115	-61.830284	-61.830284
2hoj_LIGfilip-balloon_mol897	2.729465	-41.183514	43.912979	43.912979
2hoj_LIGfilip-balloon_mol898	-40.268387	-38.779011	-1.489377	-1.489377
2hoj_LIGfilip-balloon_mol899	-16.312048	-43.286064	26.974016	26.974016
2hoj_LIGfilip-balloon_mol900	-62.768555	-28.428110	-34.340443	-34.340443
2hoj_LIGfilip-balloon_mol901	-70.310074	-35.000328	-35.309742	-35.309742
2hoj_LIGfilip-balloon_mol902	-68.155914	-26.588242	-41.567677	-41.567677
2hoj_LIGfilip-balloon_mol903	-69.297546	-31.534513	-37.763035	-37.763035
2hoj_LIGfilip-balloon_mol904	-16.193569	-26.528978	10.335408	10.335408
2hoj_LIGfilip-balloon_mol905	-63.786049	-28.158787	-35.627262	-35.627262
2hoj_LIGfilip-balloon_mol906	-100.648026	-38.627399	-62.020626	-62.020626
2hoj_LIGfilip-balloon_mol907	-63.689018	-29.357145	-34.331871	-34.331871
2hoj_LIGfilip-balloon_mol908	-100.485336	-37.800137	-62.685200	-62.685200
2hoj_LIGfilip-balloon_mol909	-61.795670	-26.576790	-35.218880	-35.218880
2hoj_LIGfilip-balloon_mol910	-99.593872	-32.419888	-67.173988	-67.173988
2hoj_LIGfilip-balloon_mol911	-102.608093	-32.653305	-69.954788	-69.954788
2hoj_LIGfilip-balloon_mol912	7.462334	-38.629101	46.091434	46.091434
2hoj_LIGfilip-balloon_mol913	-92.663780	-31.743196	-60.920582	-60.920582
2hoj_LIGfilip-balloon_mol914	-62.242680	-30.790667	-31.452013	-31.452013
2hoj_LIGfilip-balloon_mol915	-64.074936	-27.424185	-36.650753	-36.650753
2hoj_LIGfilip-balloon_mol916	-61.624069	-26.873890	-34.750179	-34.750179
2hoj_LIGfilip-balloon_mol917	-96.014084	-30.633427	-65.380661	-65.380661
2hoj_LIGfilip-balloon_mol918	-106.198593	-43.523712	-62.674885	-62.674885
2hoj_LIGfilip-balloon_mol919	-94.028343	-30.052046	-63.976299	-63.976299
2hoj_LIGfilip-balloon_mol920	-63.837288	-30.095663	-33.741627	-33.741627
2hoj_LIGfilip-balloon_mol921	-10.793472	-26.825348	16.031876	16.031876
2hoj_LIGfilip-balloon_mol922	-95.800201	-32.200779	-63.599419	-63.599419
2hoj_LIGfilip-balloon_mol923	-64.862503	-33.330246	-31.532255	-31.532255
2hoj_LIGfilip-balloon_mol924	-65.288101	-31.068155	-34.219948	-34.219948
2hoj_LIGfilip-balloon_mol925	-65.116089	-29.712580	-35.403511	-35.403511
2hoj_LIGfilip-balloon_mol926	-13.102581	-36.392731	23.290150	23.290150
2hoj_LIGfilip-balloon_mol927	-9.951704	-31.842474	21.890770	21.890770
2hoj_LIGfilip-balloon_mol928	-65.194344	-29.565594	-35.628750	-35.628750
2hoj_LIGfilip-balloon_mol929	-62.623859	-30.174194	-32.449665	-32.449665
2hoj_LIGfilip-balloon_mol930	-12.258686	-33.454308	21.195621	21.195621
2hoj_LIGfilip-balloon_mol931	-65.613159	-30.312866	-35.300289	-35.300289
2hoj_LIGfilip-balloon_mol932	-65.836983	-30.547598	-35.289387	-35.289387
2hoj_LIGfilip-balloon_mol933	-65.473198	-33.930973	-31.542227	-31.542227
2hoj_LIGfilip-balloon_mol934	-68.147720	-29.025444	-39.122280	-39.122280
2hoj_LIGfilip-balloon_mol935	-98.793365	-32.413609	-66.379761	-66.379761
2hoj_LIGfilip-balloon_mol936	-2.622784	-43.537289	40.914505	40.914505
2hoj_LIGfilip-balloon_mol937	-62.435883	-24.808794	-37.627087	-37.627087
2hoj_LIGfilip-balloon_mol938	-96.324860	-36.030384	-60.294476	-60.294476
2hoj_LIGfilip-balloon_mol939	-66.797501	-27.155586	-39.641914	-39.641914
2hoj_LIGfilip-balloon_mol940	-11.424555	-35.789791	24.365236	24.365236
2hoj_LIGfilip-balloon_mol941	-74.924553	-39.849052	-35.075500	-35.075500
2hoj_LIGfilip-balloon_mol942	10.766721	-14.564227	25.330948	25.330948
2hoj_LIGfilip-balloon_mol943	-63.580711	-32.249794	-31.330917	-31.330917
2hoj_LIGfilip-balloon_mol944	-94.494415	-33.351036	-61.143379	-61.143379
2hoj_LIGfilip-balloon_mol945	-68.429642	-35.949188	-32.480453	-32.480453
2hoj_LIGfilip-balloon_mol946	-72.171646	-36.912350	-35.259296	-35.259296
2hoj_LIGfilip-balloon_mol947	-39.114952	-35.612000	-3.502951	-3.502951
2hoj_LIGfilip-balloon_mol948	-63.459347	-30.914970	-32.544376	-32.544376
2hoj_LIGfilip-balloon_mol949	-64.591110	-29.041304	-35.549809	-35.549809
2hoj_LIGfilip-balloon_mol950	-67.586067	-30.292078	-37.293987	-37.293987
2hoj_LIGfilip-balloon_mol951	25.138575	-22.091936	47.230511	47.230511
2hoj_LIGfilip-balloon_mol952	-12.554153	-36.651287	24.097134	24.097134
2hoj_LIGfilip-balloon_mol953	-96.223099	-34.372639	-61.850464	-61.850464
2hoj_LIGfilip-balloon_mol954	3.713207	-46.417416	50.130623	50.130623
2hoj_LIGfilip-balloon_mol955	-102.328163	-38.681408	-63.646755	-63.646755
2hoj_LIGfilip-balloon_mol956	-92.372284	-27.610760	-64.761528	-64.761528
2hoj_LIGfilip-balloon_mol957	5.072021	-38.136307	43.208328	43.208328
2hoj_LIGfilip-balloon_mol958	-37.485130	-36.053421	-1.431709	-1.431709
2hoj_LIGfilip-balloon_mol959	-66.851990	-35.317474	-31.534519	-31.534519
2hoj_LIGfilip-balloon_mol960	-66.425331	-30.932329	-35.493004	-35.493004
2hoj_LIGfilip-balloon_mol961	-62.492916	-29.748425	-32.744492	-32.744492
2hoj_LIGfilip-balloon_mol962	-95.493332	-27.192188	-68.301147	-68.301147
2hoj_LIGfilip-balloon_mol963	-45.871696	-34.887402	-10.984293	-10.984293
2hoj_LIGfilip-balloon_mol964	-43.709442	-33.237049	-10.472392	-10.472392
2hoj_LIGfilip-balloon_mol965	-70.528603	-37.298977	-33.229626	-33.229626
2hoj_LIGfilip-balloon_mol966	-67.282425	-31.721140	-35.561283	-35.561283
2hoj_LIGfilip-balloon_mol967	-98.916298	-31.872169	-67.044128	-67.044128
2hoj_LIGfilip-balloon_mol968	-30.366261	-55.762020	25.395760	25.395760
2hoj_LIGfilip-balloon_mol969	-99.376282	-37.766937	-61.609341	-61.609341
2hoj_LIGfilip-balloon_mol970	-43.024216	-31.147230	-11.876984	-11.876984
2hoj_LIGfilip-balloon_mol971	-68.918251	-31.127172	-37.791080	-37.791080
2hoj_LIGfilip-balloon_mol972	-65.405670	-30.365463	-35.040203	-35.040203
2hoj_LIGfilip-balloon_mol973	-13.001770	-30.133627	17.131857	17.131857
2hoj_LIGfilip-balloon_mol974	-63.298206	-32.426403	-30.871803	-30.871803
2hoj_LIGfilip-balloon_mol975	-67.625465	-29.547880	-38.077583	-38.077583
2hoj_LIGfilip-balloon_mol976	-63.120014	-29.718678	-33.401337	-33.401337
2hoj_LIGfilip-balloon_mol977	-19.148157	-40.896584	21.748426	21.748426
2hoj_LIGfilip-balloon_mol978	-65.978409	-35.452965	-30.525448	-30.525448
2hoj_LIGfilip-balloon_mol979	-19.320446	-38.771057	19.450611	19.450611
2hoj_LIGfilip-balloon_mol980	5.968609	-37.489536	43.458145	43.458145
2hoj_LIGfilip-balloon_mol981	-64.165474	-29.763102	-34.402374	-34.402374
2hoj_LIGfilip-balloon_mol982	-63.072250	-27.895655	-35.176598	-35.176598
2hoj_LIGfilip-balloon_mol983	-43.221409	-28.726128	-14.495281	-14.495281
2hoj_LIGfilip-balloon_mol984	-45.789341	-37.123127	-8.666215	-8.666215
2hoj_LIGfilip-balloon_mol985	-92.724808	-28.147156	-64.577652	-64.577652
2hoj_LIGfilip-balloon_mol986	-63.850277	-29.185642	-34.664635	-34.664635
2hoj_LIGfilip-balloon_mol987	-65.130630	-30.225338	-34.905296	-34.905296
2hoj_LIGfilip-balloon_mol988	-66.585846	-33.535683	-33.050159	-33.050159
2hoj_LIGfilip-balloon_mol989	-92.759293	-25.517735	-67.241562	-67.241562
2hoj_LIGfilip-balloon_mol990	-12.239056	-35.433060	23.194004	23.194004
2hoj_LIGfilip-balloon_mol991	8.572351	-27.148024	35.720375	35.720375
2hoj_LIGfilip-balloon_mol992	-62.396645	-29.805544	-32.591103	-32.591103
2hoj_LIGfilip-balloon_mol993	-98.082184	-39.604362	-58.477821	-58.477821
2hoj_LIGfilip-balloon_mol994	-10.126938	-33.023598	22.896660	22.896660
2hoj_LIGfilip-balloon_mol995	-64.498611	-32.443024	-32.055584	-32.055584
2hoj_LIGfilip-balloon_mol996	-42.820015	-40.570225	-2.249790	-2.249790
2hoj_LIGfilip-balloon_mol997	-65.145081	-34.849113	-30.295969	-30.295969
2hoj_LIGfilip-balloon_mol998	-65.632187	-31.813799	-33.818386	-33.818386
2hoj_LIGfilip-balloon_mol999	-43.839062	-34.029507	-9.809554	-9.809554
2hoj_LIGfilip-balloon_mol1000	-48.791885	-49.733326	0.941441	0.941441
2hoj_LIGfilip-balloon_mol1001	-68.142075	-33.482395	-34.659676	-34.659676
2hoj_LIGfilip-balloon_mol1002	-38.067425	-28.575388	-9.492037	-9.492037
2hoj_LIGfilip-balloon_mol1003	-63.862621	-30.299824	-33.562798	-33.562798
2hoj_LIGfilip-balloon_mol1004	-66.157188	-29.757822	-36.399364	-36.399364
2hoj_LIGfilip-balloon_mol1005	-94.135345	-26.570709	-67.564636	-67.564636
2hoj_LIGfilip-balloon_mol1006	-62.409966	-30.466755	-31.943213	-31.943213
2hoj_LIGfilip-balloon_mol1007	-96.754608	-32.330563	-64.424049	-64.424049
2hoj_LIGfilip-balloon_mol1008	-45.277946	-34.647141	-10.630808	-10.630808
2hoj_LIGfilip-balloon_mol1009	-65.395447	-26.087074	-39.308372	-39.308372
2hoj_LIGfilip-balloon_mol1010	-96.564079	-34.041737	-62.522343	-62.522343
2hoj_LIGfilip-balloon_mol1011	-66.442657	-36.878033	-29.564629	-29.564629
2hoj_LIGfilip-balloon_mol1012	-94.397041	-31.489809	-62.907230	-62.907230
2hoj_LIGfilip-balloon_mol1013	-13.348461	-31.801296	18.452835	18.452835
2hoj_LIGfilip-balloon_mol1014	-63.461025	-24.035828	-39.425198	-39.425198
2hoj_LIGfilip-balloon_mol1015	-13.746784	-32.702625	18.955841	18.955841
2hoj_LIGfilip-balloon_mol1016	-92.517921	-26.363075	-66.154846	-66.154846
2hoj_LIGfilip-balloon_mol1017	9.536873	-36.773384	46.310257	46.310257
2hoj_LIGfilip-balloon_mol1018	-11.492302	-34.914318	23.422016	23.422016
2hoj_LIGfilip-balloon_mol1019	10.442791	-40.135113	50.577904	50.577904
2hoj_LIGfilip-balloon_mol1020	-59.721062	-24.945705	-34.775356	-34.775356
2hoj_LIGfilip-balloon_mol1021	-64.095764	-29.520601	-34.575165	-34.575165
2hoj_LIGfilip-balloon_mol1022	-61.805355	-31.445789	-30.359566	-30.359566
2hoj_LIGfilip-balloon_mol1023	-64.873016	-34.108734	-30.764280	-30.764280
2hoj_LIGfilip-balloon_mol1024	-62.209465	-30.531178	-31.678289	-31.678289
2hoj_LIGfilip-balloon_mol1025	-18.888950	-17.468527	-1.420424	-1.420424
2hoj_LIGfilip-balloon_mol1026	-67.378242	-34.983868	-32.394375	-32.394375
2hoj_LIGfilip-balloon_mol1027	-9.224796	-28.745956	19.521160	19.521160
2hoj_LIGfilip-balloon_mol1028	-10.122776	-33.843513	23.720737	23.720737
2hoj_LIGfilip-balloon_mol1029	-65.578644	-30.626537	-34.952110	-34.952110
2hoj_LIGfilip-balloon_mol1030	15.278481	-36.384491	51.662971	51.662971
2hoj_LIGfilip-balloon_mol1031	-10.750315	-29.496889	18.746574	18.746574
2hoj_LIGfilip-balloon_mol1032	-60.411674	-29.402037	-31.009638	-31.009638
2hoj_LIGfilip-balloon_mol1033	-45.928364	-35.059467	-10.868897	-10.868897
2hoj_LIGfilip-balloon_mol1034	-66.669327	-31.802895	-34.866428	-34.866428
2hoj_LIGfilip-balloon_mol1035	-28.622993	-27.905012	-0.717981	-0.717981
2hoj_LIGfilip-balloon_mol1036	-72.340233	-36.060478	-36.279755	-36.279755
2hoj_LIGfilip-balloon_mol1037	-62.675205	-29.604115	-33.071091	-33.071091
2hoj_LIGfilip-balloon_mol1038	-61.198551	-28.109505	-33.089046	-33.089046
2hoj_LIGfilip-balloon_mol1039	-2.177925	-43.281876	41.103951	41.103951
2hoj_LIGfilip-balloon_mol1040	-42.576237	-39.831478	-2.744758	-2.744758
2hoj_LIGfilip-balloon_mol1041	-68.286026	-31.157753	-37.128269	-37.128269
2hoj_LIGfilip-balloon_mol1042	-59.631084	-31.901876	-27.729208	-27.729208
2hoj_LIGfilip-balloon_mol1043	-68.448280	-33.083519	-35.364761	-35.364761
2hoj_LIGfilip-balloon_mol1044	-92.653618	-25.258371	-67.395248	-67.395248
2hoj_LIGfilip-balloon_mol1045	-64.395340	-27.934860	-36.460484	-36.460484
2hoj_LIGfilip-balloon_mol1046	-65.713730	-33.128311	-32.585419	-32.585419
2hoj_LIGfilip-balloon_mol1047	-45.278721	-30.025181	-15.253539	-15.253539
2hoj_LIGfilip-balloon_mol1048	12.213005	-31.470734	43.683739	43.683739
2hoj_LIGfilip-balloon_mol1049	-64.633705	-29.154919	-35.478786	-35.478786
2hoj_LIGfilip-balloon_mol1050	-62.580833	-28.914482	-33.666351	-33.666351
2hoj_LIGfilip-balloon_mol1051	-98.654266	-35.107018	-63.547245	-63.547245
2hoj_LIGfilip-balloon_mol1052	-66.402145	-33.057182	-33.344967	-33.344967
2hoj_LIGfilip-balloon_mol1053	-60.410686	-28.121700	-32.288986	-32.288986
2hoj_LIGfilip-balloon_mol1054	-94.677956	-29.224966	-65.452988	-65.452988
2hoj_LIGfilip-balloon_mol1055	-97.756165	-29.999447	-67.756721	-67.756721
2hoj_LIGfilip-balloon_mol1056	-67.215202	-33.082355	-34.132847	-34.132847
2hoj_LIGfilip-balloon_mol1057	-64.143974	-23.551109	-40.592865	-40.592865
2hoj_LIGfilip-balloon_mol1058	-92.569763	-33.851986	-58.717773	-58.717773
2hoj_LIGfilip-balloon_mol1059	-31.158344	-29.820473	-1.337872	-1.337872
2hoj_LIGfilip-balloon_mol1060	5.653423	-40.600212	46.253635	46.253635
2hoj_LIGfilip-balloon_mol1061	-78.323654	-41.142719	-37.180939	-37.180939
2hoj_LIGfilip-balloon_mol1062	-94.799484	-31.681135	-63.118347	-63.118347
2hoj_LIGfilip-balloon_mol1063	-65.810944	-32.885078	-32.925861	-32.925861
2hoj_LIGfilip-balloon_mol1064	-93.198151	-30.086323	-63.111824	-63.111824
2hoj_LIGfilip-balloon_mol1065	-64.045044	-28.974943	-35.070099	-35.070099
2hoj_LIGfilip-balloon_mol1066	31.902832	-0.980239	32.883072	32.883072
2hoj_LIGfilip-balloon_mol1067	-10.669916	-38.859638	28.189722	28.189722
2hoj_LIGfilip-balloon_mol1068	-66.797989	-32.681564	-34.116428	-34.116428
2hoj_LIGfilip-balloon_mol1069	-67.534515	-33.344868	-34.189644	-34.189644
2hoj_LIGfilip-balloon_mol1070	-63.216724	-30.019867	-33.196857	-33.196857
2hoj_LIGfilip-balloon_mol1071	-33.060524	-21.502785	-11.557738	-11.557738
2hoj_LIGfilip-balloon_mol1072	-93.374695	-28.395084	-64.979614	-64.979614
2hoj_LIGfilip-balloon_mol1073	-12.204304	-37.673691	25.469387	25.469387
2hoj_LIGfilip-balloon_mol1074	-64.339378	-27.524784	-36.814594	-36.814594
2hoj_LIGfilip-balloon_mol1075	-61.577187	-28.340069	-33.237118	-33.237118
2hoj_LIGfilip-balloon_mol1076	-92.411148	-31.666044	-60.745102	-60.745102
2hoj_LIGfilip-balloon_mol1077	-72.513237	-36.114300	-36.398937	-36.398937
2hoj_LIGfilip-balloon_mol1078	-98.107330	-31.242001	-66.865334	-66.865334
2hoj_LIGfilip-balloon_mol1079	10.230701	-28.153370	38.384071	38.384071
2hoj_LIGfilip-balloon_mol1080	-67.035698	-36.907742	-30.127958	-30.127958
2hoj_LIGfilip-balloon_mol1081	-12.187664	-37.058750	24.871086	24.871086
2hoj_LIGfilip-balloon_mol1082	-64.073235	-36.761372	-27.311863	-27.311863
2hoj_LIGfilip-balloon_mol1083	-70.252991	-34.307991	-35.945004	-35.945004
2hoj_LIGfilip-balloon_mol1084	-100.625626	-35.138969	-65.486656	-65.486656
2hoj_LIGfilip-balloon_mol1085	-63.016060	-29.881615	-33.134445	-33.134445
2hoj_LIGfilip-balloon_mol1086	-63.186584	-29.303381	-33.883205	-33.883205
2hoj_LIGfilip-balloon_mol1087	-94.923721	-31.029503	-63.894222	-63.894222
2hoj_LIGfilip-balloon_mol1088	13.611065	-31.168728	44.779793	44.779793
2hoj_LIGfilip-balloon_mol1089	-97.037888	-33.652771	-63.385120	-63.385120
2hoj_LIGfilip-balloon_mol1090	-93.264069	-29.361525	-63.902542	-63.902542
2hoj_LIGfilip-balloon_mol1091	-62.394051	-27.634180	-34.759869	-34.759869
2hoj_LIGfilip-balloon_mol1092	-64.142426	-31.340183	-32.802246	-32.802246
2hoj_LIGfilip-balloon_mol1093	-64.937210	-30.971655	-33.965553	-33.965553
